Title,Date
"Hit kinh điển ""Người Tình Mùa Đông"" được Ái Phương viết lại lời mới, hát cover với tạo hình mỹ nhân TVB thập niên 80 đầy hoài niệm",2019-09-21T10:59:55
"Quang Trung, Ái Phương từ chối yêu người trong Showbiz",2019-09-18T15:00:00
"Bùi Anh Tuấn tình tứ song ca nhạc phim ""Tam Sinh Tam Thế"" cực ngọt với Ái Phương: thêm một bản cover nhạc Hoa triệu view của thời gian tới?",2019-09-13T07:10:00
"Ái Phương ""bắt tay"" Đào Bá Lộc, viết tiếp phần 2 chuyện tình bác sĩ - bệnh nhân lấy nước mắt người xem",2018-10-20T11:17:00
Đấu trường âm nhạc: Ái Phương lo lắng lộ hàng và mặt xấu khi bị lọt hố,2018-10-19T10:00:00
"Muốn thành cao thủ mặc đẹp? Bạn hãy nhìn cách H’Hen Niê, Bảo Anh và Ái Phương cùng diện 1 chiếc váy",2018-10-07T23:55:00
Ái Phương say đắm khoá môi MC Quang Bảo trong MV về chuyện tình bác sĩ - bệnh nhân,2018-07-28T00:00:00
Ái Phương vào vai bác sĩ khó tính nhưng ẩn chứa nhiều tâm sự trong MV mới,2018-07-24T15:47:00
"Đức Phúc, Miu Lê, Ái Phương… làm nóng sân khấu Hà Nội với loạt hot hit",2018-05-07T19:30:00
"""Tắc kè hoa"" Ái Phương gây bất ngờ với hình ảnh “mát lạnh” trong ca khúc mới",2018-05-03T08:00:00
Biến nghỉ lễ thành kỳ nghỉ tuyệt vời với cảm hứng từ ca khúc chào hè của Ái Phương,2018-04-27T09:00:00
"Việt Nam tươi đẹp: Ái Phương, Chí Thiện cùng bé Bảo An, Thụy Bình trải nghiệm Tết phương Nam",2018-02-13T07:00:00
"Ái Phương dùng điệu bộ của Nhã Phương để ""trị"" Trường Giang và giành cúp ""Ơn giời""",2018-01-21T06:14:00
"Hết Đức Phúc, Trường Giang lại bị Ái Phương hành đến nỗi thốt lên: ""Đúng là mấy đứa tên Phương toàn muốn làm má người ta""",2018-01-20T00:00:19
"Sao đại chiến: Hát ""hit say rượu"" của Mỹ Tâm, Ái Phương lọt ngay top nguy hiểm và ra về",2018-01-13T07:00:00
"Lần đầu khoe giọng ở ""Sao đại chiến"", Dương Cầm bị Ái Phương chấm cho... 2 điểm",2017-12-28T22:47:52
"Mặc trời mưa, fan Đà Nẵng vẫn vây kín xem Ái Phương trình diễn",2017-12-25T20:30:00
"Sao đại chiến: Bị Dương Cầm chê sai đề, Ái Phương - Đỗ Hiếu vẫn đứng nhất tuần",2017-12-23T06:47:44
"Sao đại chiến: SlimV gây tranh luận với bản hòa âm cho ""Phố xa"", Ái Phương bất ngờ được Dương Cầm vỗ tay khen ngợi",2017-12-16T02:21:00
"""Lật mặt showbiz"": Cát Phượng - Ái Phương ôm nhau khóc sau mâu thuẫn từ câu chuyện Hà Hồ - Minh Hằng",2017-12-05T09:13:00
"""Lật mặt showbiz"" tuần này: Cát Phượng, Vũ Hà, Ái Phương đối đầu kịch liệt",2017-11-27T23:56:00
"Sao đại chiến: Miu Lê, Ái Phương mạnh mẽ đáp trả khi liên tục bị chê bai",2017-11-17T23:56:00
"Miu Lê - Dương Hoàng Yến ""kín bưng"", Ái Phương - Vũ Thảo My sexy ra mắt gameshow mới",2017-11-14T16:56:24
"Chia tay nhạc sầu thảm, Ái Phương làm MV disco, mách tuyệt chiêu ""chống thất tình"" cho Trang Hý",2017-09-20T12:22:00
Ái Phương công khai xin lỗi sau sự cố ăn nói hớ hênh trên mạng xã hội,2017-09-15T22:26:00
Ca sĩ Ái Phương gây xôn xao khi đăng status nửa đùa nửa thật việc nên bán dâm để mua Iphone X,2017-09-15T16:22:14
"Ái Phương nhẹ nhàng, tươi tắn trong ca khúc nhạc Xuân vừa ra mắt",2017-01-23T10:43:00
"Gala WeChoice Awards: Ái Phương nhẹ nhàng, cảm xúc, Soobin Hoàng Sơn mang hit mới lên sân khấu",2017-01-12T22:23:00
"Dương Khắc Linh, Ái Phương cover ""Em trong mắt tôi""",2017-01-09T13:30:00
"Noo Phước Thịnh, Ái Phương: Hai điểm nhấn tiếp theo của đêm Gala ""WeChoice Awards 2016""",2017-01-05T12:41:00
"Album ""Trái tim vàng son"": Ái Phương khơi gợi cảm xúc yêu qua ""Phút ban đầu""",2016-12-29T22:22:00
"Ái Phương ngậm ngùi chia tay ""bạn trai MV"" Hồ Vĩnh Khoa dù lòng còn yêu",2016-12-04T11:18:00
"Cùng khám phá quà tặng ngày 20/10 của Nhã Phương, Ái Phương, Sĩ Thanh",2016-10-22T08:00:00
"Ái Phương tình tứ bên trai Tây ""6 múi"" trong MV mới",2016-09-13T10:00:00
"Hoa hậu Kỳ Duyên, Ái Phương cực rạng rỡ trong lễ ra quân chiến dịch Mùa hè xanh",2016-07-04T16:20:00
"Clip: Ái Phương - Phạm Hương lần đầu song ca ""Tôi thấy hoa vàng trên cỏ xanh""",2016-04-06T09:48:18
"Phạm Hương ""đọ sắc"" cùng Ái Phương trong sự kiện",2016-04-06T09:00:00
Ái Phương khơi gợi nhiều cảm xúc với MV “Tôi thấy hoa vàng trên cỏ xanh”,2016-02-26T08:22:00
Ái Phương gây hoang mang với hình ảnh ma quái trong MV,2016-01-26T16:08:00
"Ái Phương kể chuyện gặp kẻ biến thái ""khoe của"" và cách đối phó",2016-01-22T12:14:00
"Trung Quân, MIN, Jun 365, Ái Phương ""bắt tay"" hát nhạc phim",2015-10-31T14:20:36
Sơn Ngọc Minh tình tứ cùng Ái Phương trong MV mới,2015-10-29T00:00:01
Ngắm cận cảnh khoảnh khắc Ái Phương tập yoga tại nhà,2015-06-20T13:35:00
"Ái Phương: ""Tiếc rằng mẹ không kịp xem tôi tại Gương mặt thân quen""",2015-06-07T14:00:01
"GMTQ: Hoài Linh khóc vì Ái Phương, Khương Ngọc đanh đá khi giả gái",2015-06-06T22:54:16
Xúc động trước chia sẻ của Ái Phương gửi người mẹ vừa qua đời,2015-02-21T08:30:33
Mẹ của nữ ca sĩ Ái Phương qua đời vào chiều mùng 2 Tết,2015-02-20T23:00:46
"Ái Phương hạnh phúc nhờ ""Cô đơn""",2015-01-15T12:02:51
"Bảo Anh - Ái Phương - Giang Hồng Ngọc diện áo bà ba, hát dân ca",2015-01-14T10:54:14
Ái Phương ngâm mình giữa khuya trong bể bơi để quay MV,2015-01-12T10:14:50
Hồ Vĩnh Khoa rủ Ái Phương đọ giọng trong MV mới,2014-12-04T10:00:00
"Tiêu Châu Như Quỳnh khắng khít cùng ""tình địch"" Ái Phương",2014-10-28T13:56:23
Noo Phước Thịnh nồng nàn tái ngộ Ái Phương,2014-08-05T11:11:02
Mạnh Quân - Ái Phương cãi vã nảy lửa trong MV,2014-02-11T09:26:33
"Ái Phương ấn tượng tại Malaysia, Đinh Huy (The Voice) ủng hộ người đồng tính",2013-11-24T12:00:00
"Ái Phương ""hớp hồn"" khán giả trong tà áo dài trắng",2013-08-05T13:49:55
Ái Phương mặc áo bà ba hát nhạc kịch tiếng Anh,2013-07-14T13:50:49
"Ái Phương, Ngọc Khanh (V.Music) đẹp đôi đón năm tuổi",2013-02-10T12:00:27
"Ái Phương quyến rũ làm ""Cô dâu""",2012-12-26T16:15:10
Ái Phương nồng nàn bên Hồ Trung Dũng,2012-11-08T10:34:50
"Ái Phương ""đã từng yêu"" Hồ Trung Dũng",2012-11-06T11:03:01
"""Chuyện tình lãng mạn"" của Ái Phương và Thanh Thức",2012-10-18T11:57:05
HH Thu Thảo bất ngờ đi nghe Ái Phương hát,2012-10-11T10:02:05
"Ái Phương ""hút hồn"" khi hóa thợ may quyến rũ",2012-10-04T10:45:37
"""Bỏ"" Noo, Ái Phương kết đôi cùng Hồ Trung Dũng",2012-08-09T09:33:20
"Vũ Thu Phương ""chăm chút"" cho Ái Phương",2012-06-19T09:00:00
"Ái Phương diện váy dài thanh thoát, Thái Hà khoe lưng trần gợi cảm",2012-04-06T00:00:00
"""Cặp đôi hoàn hảo"" Noo Phước Thịnh và Ái Phương (lại) tình tứ",2012-03-21T09:46:28
Siêu mẫu Ái Phương chính thức lấn sân ca hát,2012-03-19T10:16:11
