Title,Date
"Trấn Thành lại lộ ""bí mật"" khó đỡ khi bị team qua đường bắt gặp ""chạy như ma đuổi""",2025-04-19T13:30:00
Trấn Thành đăng đàn chất vấn vì khán giả xin chụp ảnh cùng nhưng lại vô tình nói điều này,2025-04-18T19:02:00
"Lộ file ghi âm tiếng la của Trấn Thành, chất vấn vợ 1 câu khiến dân mạng kịch liệt tranh cãi",2025-04-17T17:00:00
Lộ clip Trấn Thành khóc nức nở ở nhà riêng,2025-04-15T22:21:00
"Hari Won - Trấn Thành bị camera ghi lại cảnh tượng có hành động lạ trong nhà riêng, chuyện gì đây?",2025-04-15T01:48:00
"Bức ảnh của Sơn Tùng M-TP khiến Trấn Thành tự soi: ""Không bênh được luôn, ớn lạnh!""",2025-04-14T18:32:00
"Được yêu cầu so sánh Trấn Thành và Victor Vũ, bà xã Anh Đức trả lời cực khéo mát lòng cả đôi bên",2025-04-14T17:24:00
"DJ Ximer - nhân vật đang bị réo tên: Từng tham gia Người Ấy Là Ai, khiến Trấn Thành choáng váng khó tin khi thừa nhận con người thật",2025-04-11T07:00:00
"Trấn Thành: “Tiền cũng như con người, nếu không vận động, không làm việc thì sẽ dần mất đi giá trị”",2025-04-09T08:00:00
Trấn Thành đáp trả hành động của Kỳ Duyên,2025-04-08T18:05:00
"Trấn Thành hiếm hoi nói về hội bạn sóng gió, muốn gia nhập chỉ cần đáp ứng 1 điều kiện tưởng dễ mà khó!",2025-04-08T00:29:00
Bạn thân hé lộ thái độ thật của Trấn Thành và Hari Won trong hôn nhân,2025-04-07T18:32:00
"Hết Trấn Thành, lại thêm 1 sao nữ dính “kiếp nạn” của Hoa hậu Kỳ Duyên",2025-04-05T10:00:00
"Lộ video Trấn Thành loạng choạng đứng không vững, dựa tường thở dốc, chuyện gì đây?",2025-04-03T13:30:00
"Kỳ Duyên lên tiếng sau màn ""báo hại"" Trấn Thành, 1 người có pha thoát ""nạn nhân"" vì việc làm này",2025-04-01T00:19:00
"Trấn Thành chấm 5 sao cho quán bingsu “bình dân” ở quận 7, có thật sự ngon đến mức ăn xong “nách giật 45 độ”?",2025-03-31T14:14:00
"Trấn Thành là ""nạn nhân"" của 1 Hoa hậu Vbiz: Khoảnh khắc lia camera 5 giây lộ 1 bí mật muốn chôn vùi!",2025-03-25T19:28:00
1 sao nam Vbiz bị cảnh báo không được làm điều này với Trấn Thành,2025-03-23T16:30:00
"Trấn Thành bất ngờ góp mặt ở phim Hàn hot nhất hiện tại, viral khắp cõi mạng chỉ vì một kiểu tóc",2025-03-22T19:07:00
"Trấn Thành gặp sự cố, bỏ lại ô tô",2025-03-22T13:34:00
"Trấn Thành hoang mang phát hiện 1 sao Vbiz tách biệt khỏi hội bạn: ""Sao lúc nào cũng như vậy hết?""",2025-03-19T18:00:00
Quán bún mắm bán 130.000 đồng/tô được Trấn Thành mê mẩn,2025-03-19T11:42:00
Trấn Thành đơ người khi bị Hari Won “pressing”: “Lúc đó anh quen người khác”,2025-03-19T11:00:00
"Hoà Minzy cảnh báo vì ""kiếp nạn"" giống Trấn Thành và loạt sao Việt",2025-03-18T16:20:00
"Sao Vbiz công khai xin Trấn Thành 2 tỷ đồng, nam MC vừa nghe liền hỏi ngược 1 câu không cãi được",2025-03-18T11:03:00
"Ngồi ăn bát bún mắm vỉa hè 130 nghìn đồng, Trấn Thành nói thẳng một điều",2025-03-17T22:01:00
Sao Vbiz thành viên hội bạn Trấn Thành gặp sự cố tại sân bay Mỹ,2025-03-17T12:31:00
"Hari Won - Trấn Thành bị phát hiện hành động lạ lúc nửa đêm, 1 sao Việt nói ngay: ""Thấy bị mệt, bị ra vẻ""",2025-03-13T00:18:00
"Trấn Thành rơi vòng vàng và đồng hồ tại Mỹ: ""Tôi sợ xanh mặt, cả mớ đó tiền không!""",2025-03-08T07:02:00
"""Người mẹ"" ở Mỹ nói một câu, Trấn Thành bật khóc",2025-03-07T21:39:00
"Trấn Thành chia sẻ lời nhắn cuối cùng gửi cho Quý Bình, chỉ 1 câu mà ai cũng chết lặng",2025-03-06T15:41:00
Trấn Thành - Ngọc Lan và cả showbiz đồng loạt tiếc thương trước sự ra đi của Quý Bình,2025-03-06T14:14:00
"Vợ chồng Trấn Thành hôn nhau đắm đuối giữa đường phố Mỹ, 1 sao Việt nói ngay: ""Thấy vậy chứ đâu có hạnh phúc!""",2025-03-06T10:56:00
Lộ video Trấn Thành biểu hiện lạ nơi công cộng,2025-03-05T13:00:00
Lê Dương Bảo Lâm có thể thay thế Trấn Thành - Trường Giang?,2025-03-04T13:36:00
"Căng: Em gái Trấn Thành bị phát hiện làm 1 việc lúc mọi người đang ngủ, Lê Giang vừa thấy liền ""phốt"" ngay!",2025-03-04T02:05:00
"Ai có thể thay thế Trấn Thành, Trường Giang ở Running Man Việt Nam?",2025-03-01T18:03:00
"Trấn Thành nhắc thẳng đàn em: ""Em ơi đừng sống keo kiệt""",2025-03-01T17:30:00
"CĂNG: Bạn thân Trấn Thành vạch mặt người quen, lợi dụng lừa đảo suốt thời gian dài",2025-02-25T19:34:00
"Căng: Sao nam Vbiz quỳ gối xin lỗi Trấn Thành, nguyên nhân vì 1 câu ""vạ miệng"" trên sóng truyền hình",2025-02-25T00:01:00
Ai sẽ đủ sức thay thế Trấn Thành - Trường Giang?,2025-02-24T22:02:00
"Trấn Thành tiết lộ ""dị ứng với đồ ăn dở"", khẳng định ""không diễn được"" khi review đồ ăn trong series video mới",2025-02-23T20:32:00
"Sao nam Vbiz bị nghi thay thế Trấn Thành - Trường Giang: ""Đừng tấn công tôi!""",2025-02-23T16:00:00
Một anh trai nhảy múa sexy khiến Trấn Thành nổi đóa ném bát đũa,2025-02-23T11:18:00
"Lộ danh tính sao nam Vbiz sẽ thay thế Trấn Thành, Trường Giang?",2025-02-23T00:03:00
"Running Man Việt chính thức trở lại mùa 3: HIEUTHUHAI - Thùy Tiên được réo gọi, Trấn Thành hay Trường Giang sẽ comeback?",2025-02-21T13:01:00
Đoạn video đập tan tin đồn “nghỉ chơi” giữa Trấn Thành và 1 nam ca sĩ,2025-02-20T19:00:00
"""Bắt gọn"" Dương Domic được vệ sĩ hộ tống giữa vòng vây fan: Visual có được ""minh oan"" sau pha dìm hàng của Trấn Thành?",2025-02-18T13:50:00
Trấn Thành lại nói gì đây?,2025-02-17T20:08:00
Lời cảnh tỉnh cho Trấn Thành,2025-02-17T17:08:00
"Phía ekip 1 ngôi sao đăng đàn đáp trả Trấn Thành, nam MC liền làm 1 việc gây sốc",2025-02-16T18:00:00
"Trấn Thành tung đúng 1 bức ảnh, Anh Trai Vbiz liền ""sụp đổ"" hết cả hình tượng",2025-02-15T20:04:00
"Từ vụ Trấn Thành, Trường Giang gây tranh cãi: Chuyện gì đã xảy ra với các nghệ sĩ livestream bán hàng ở Trung Quốc?",2025-02-15T11:00:00
"Tiểu Vy ngồi lên đùi Quốc Anh, dính nghi vấn yêu đương khi đóng phim Trấn Thành",2025-02-14T14:03:00
"Doanh thu 4 bộ phim hơn 1700 tỷ đồng, Trấn Thành lãi bao nhiêu?",2025-02-13T12:14:00
"Lê Dương Bảo Lâm - Lê Giang nói xấu Trấn Thành, sự thật là gì?",2025-02-12T20:31:00
"Trấn Thành, Trường Giang và loạt nghệ sĩ livestream ""đạp đổ chén cơm"" hội bỉm sữa? - Quan điểm đang gây tranh cãi dữ dội",2025-02-12T09:53:00
"Lộ phân cảnh bị cắt ở phim Trấn Thành khiến ai xem cũng lú: Tô bún 100k, trả 200k, tại sao khách hàng vẫn lãi?",2025-02-12T00:09:00
"Bộ Tứ Báo Thủ đạt 300 tỷ dù tranh cãi dữ dội, Trấn Thành đăng đàn nói thẳng",2025-02-11T22:10:00
"Hari Won nghe 1 bài hát mà nhớ về đám cưới 8 năm trước, còn vạch trần bí mật của Trấn Thành",2025-02-11T17:32:00
"Bức ảnh do 1 Hoa hậu đăng đã làm lộ điều Trấn Thành ""5 lần 7 lượt"" khổ sở che giấu",2025-02-11T16:30:00
"Trấn Thành hát, cả cõi mạng “cười bò”",2025-02-11T12:37:00
Đèn Âm Hồn thắng Trấn Thành - Thu Trang: Hơn doanh thu nhưng thua chất lượng,2025-02-11T00:01:00
Bộ Tứ Báo Thủ của Trấn Thành vượt 300 tỷ đồng,2025-02-10T23:36:00
"Trấn Thành công khai chê thẳng mặt 1 mỹ nam diễn dở, nghe tên ai cũng bất ngờ nhưng không thể cãi nổi",2025-02-10T08:07:00
"Năm 2025 rồi, Trấn Thành vẫn thật sự nghĩ: Đẹp là làm má người ta?",2025-02-10T08:00:00
Trấn Thành sửa sai,2025-02-09T11:13:00
"Gần 4 triệu người xem Trấn Thành và Lê Giang cãi lộn căng thẳng, ném cả đồ đạc khiến khán giả bất ngờ",2025-02-09T09:30:00
"Thu Trang thắng Trấn Thành thì dễ, làm phim tốt mới khó",2025-02-09T00:02:00
"Trấn Thành hứa hẹn chấn động về phim Tết 2026, để HIEUTHUHAI yêu 1 cái tên khiến ai cũng sốc",2025-02-08T16:34:00
Trấn Thành gây tranh cãi vì một anh trai,2025-02-08T08:31:00
"Xe xôi nhỏ xíu khiến Trấn Thành lái Rolls-Royce ghé 2 lần: Đồ ăn lẫn khách nườm nượp nhưng hương vị có thật sự ""đỉnh""?",2025-02-08T08:00:00
"Clip 15 giây ""tóm dính"" hành động âu yếm như tình nhân của cặp đôi nghi ""phim giả tình thật"" hot nhất phim Trấn Thành",2025-02-07T21:34:00
"Trấn Thành: ""Tôi không khổ sở trong việc đóng vai người yêu vợ""",2025-02-07T19:05:00
Em gái quyết không ứng xử như Trấn Thành - Hari Won khi bị đẩy vào tình huống nhạy cảm,2025-02-07T15:07:00
Đời tư của mỹ nữ Bến Tre trong phim đánh bại Trấn Thành,2025-02-07T12:26:00
"Phim Việt mới chiếu nửa ngày đã đánh bại cả Trấn Thành và Thu Trang, chiếm top 1 phòng vé khiến ai cũng sốc",2025-02-07T09:07:00
"Lê Giang: ""Trấn Thành là nghệ sĩ tài năng và tận tâm""",2025-02-07T07:41:00
Vận đen của Trấn Thành,2025-02-06T22:12:00
Trấn Thành: “Tôi tự tin mình sẽ làm ra bộ phim ngàn tỷ đầu tiên của Việt Nam”,2025-02-06T19:12:00
"Phim của Trấn Thành công bố số lượng khách mời ""khủng"", NEGAV ""xin vai"" hài hước thế nào?",2025-02-06T17:11:00
"Thu Trang vướng nghi vấn cà khịa Trấn Thành giữa cuộc đua phòng vé, lý do chỉ vì bất ngờ gọi tên 1 người",2025-02-06T15:23:00
Con trai NS Lê Giang lên tiếng khi netizen yêu cầu can ngăn mẹ vụ drama chê phim Trấn Thành,2025-02-06T14:35:00
"Bị mỉa mai khi khen Bộ Tứ Báo Thủ của Trấn Thành hay, cô gái có màn đáp trả ""không hơn thua mà hơn hẳn""",2025-02-06T11:00:00
Trấn Thành đã bị đánh bại,2025-02-06T10:41:00
Vẻ ngoài điển trai của nam chính đóng phim trăm tỷ của Trấn Thành,2025-02-05T21:41:00
"Lê Giang từng thừa nhận là ""người thứ 3"", Trấn Thành vừa nghe liền hỏi ngược 1 câu thiếu nhạy cảm",2025-02-05T17:30:00
"Thêm sao nam Vbiz nhận ""rổ gạch đá"" vì đụng đến Trấn Thành, đáp trả cực gắt khi bị netizen mỉa mai",2025-02-05T16:31:00
Trấn Thành đang gặp nguy hiểm,2025-02-05T11:16:00
Bộ Tứ Báo Thủ của Trấn Thành bị mang ra làm trò cười,2025-02-04T19:38:00
"Làm phim hay thật khó, ngay cả với Trấn Thành!",2025-02-04T15:11:00
Bộ Tứ Báo Thủ bị chê dở nhất: Trấn Thành đăng đàn đáp trả gây xôn xao,2025-02-03T19:10:00
1 Anh Trai “cướp dâu” Tiểu Vy khỏi tay Quốc Anh giữa thanh thiên bạch nhật khiến Trấn Thành bất bình,2025-02-03T14:15:00
"Nghi vấn Erik ""cướp hit"" của Lou Hoàng, sự thật phía sau ca khúc nhạc phim Trấn Thành là gì?",2025-02-03T09:11:00
"Sao Việt là bạn thân Trấn Thành: ""Tôi xem phim thấy dở thì tôi nói là 'dở', chứ mắc gì tôi phải khen nó hay?""",2025-02-03T01:04:00
"Lê Giang tiếp tục phẫn nộ vì phim bị chê, Trấn Thành vừa nghe vội làm ngay 1 việc gây bất ngờ!",2025-02-03T01:01:00
Trấn Thành quỳ gối xin lỗi khán giả,2025-02-03T00:08:00
"Điểm cộng lớn trong phim Bộ Tứ Báo Thủ của Trấn Thành, nhưng có đủ để lôi kéo khán giả sau loạt tranh cãi?",2025-02-02T23:59:00
Bộ Tứ Báo Thủ chạm mốc 200 tỷ đồng và đáp trả của Trấn Thành,2025-02-02T23:00:00
"Lê Giang lộ diện sau ồn ào Quốc Thuận chê Bộ Tứ Báo Thủ, Trấn Thành nói đúng 1 câu",2025-02-02T21:22:00
"Xả vai diễn trong phim Trấn Thành, Tiểu Vy bất ngờ về nhà ra mắt phụ huynh 1 Anh Trai dịp Tết",2025-02-02T18:49:00
Trấn Thành đăng hẳn tâm thư lên tiếng giữa drama căng nhất “mở bát” Vbiz 2025,2025-02-02T17:36:00
Lê Giang bật khóc trước hàng trăm khán giả giữa lùm xùm phim Trấn Thành nhận bão chê bai,2025-02-02T17:26:00
Xôn xao 1 nhân vật tiết lộ được Trấn Thành trả 2 tỷ để tạo drama về phim Bộ Tứ Báo Thủ,2025-02-02T16:19:00
"Trấn Thành phản ứng ra sao giữa lúc Lê Giang ""làm loạn""?",2025-02-02T14:05:00
"Chấn động vụ đánh ghen ngay tại rạp Việt dịp Tết, tình tiết y hệt phim Trấn Thành khiến 3,6 triệu người quá sốc",2025-02-02T13:41:00
Không nhận ra đây là em gái Trấn Thành hay Triệu Lộ Tư,2025-02-02T12:06:00
"Thêm 1 sao nam lên tiếng về drama chê phim Trấn Thành, đứng ra giảng hoà nhưng bị Lê Giang đáp trả đến câm nín",2025-02-02T11:00:00
Hoa hậu Vbiz đóng phim trăm tỷ của Trấn Thành mỉa mai gây sốc về phát ngôn chê phim nhạt nhẽo của MC Quốc Thuận,2025-02-02T02:00:00
"Cực căng: 1 dancer than thở ""bị xúc phạm"" vì xem phim Trấn Thành, nhận đòn trừng phạt đau đớn đến tan nát sự nghiệp",2025-02-02T00:02:00
"Xuất hiện phim Việt được netizen ""kêu gào"" đòi giải cứu, Trấn Thành cũng bị vạ lây",2025-02-01T19:14:00
"Lê Giang đáp trả cực căng 1 nam diễn viên nghi chê phim Trấn Thành nhạt nhẽo, hẹn gặp mặt giải quyết trực tiếp",2025-02-01T16:02:00
Trấn Thành: Tôi cảm thấy bị chà đạp,2025-02-01T15:10:00
Bộ Tứ Báo Thủ: Bước lùi đáng tiếc của Trấn Thành,2025-02-01T11:12:00
Netizen không nhận ra MIN: Nhìn tưởng Thuý Ngân mà lại hao hao mỹ nhân phim trăm tỷ của Trấn Thành,2025-02-01T10:59:00
"Người duy nhất thành công khắc chế ""mỏ hỗn"" của Trấn Thành, khiến đạo diễn nghìn tỷ phải ngậm ngùi nhận sai",2025-02-01T01:13:00
