Title,Date
Phim của Trấn Thành chỉ bán được 2 vé,23-03-2025 - 14:20 PM
"Trấn Thành gặp sự cố, phải bỏ lại ô tô",22-03-2025 - 15:20 PM
Quán bún mắm bán 130.000 đồng/tô được Trấn Thành mê mẩn,19-03-2025 - 11:23 AM
"Sao Vbiz công khai xin Trấn Thành 2 tỷ đồng, nam MC vừa nghe liền hỏi ngược 1 câu không cãi được",18-03-2025 - 11:55 AM
"Ngồi ăn bát bún mắm vỉa hẻ 130 nghìn đồng, Trấn Thành nói thẳng một điều",17-03-2025 - 16:18 PM
Sao Vbiz thành viên hội bạn Trấn Thành gặp sự cố tại sân bay Mỹ,17-03-2025 - 13:50 PM
"Hari Won - Trấn Thành bị phát hiện hành động lạ lúc nửa đêm, 1 sao Việt nói ngay: ""Thấy bị mệt, bị ra vẻ""",13-03-2025 - 08:04 AM
"Trấn Thành rơi vòng vàng và đồng hồ tại Mỹ: ""Tôi sợ xanh mặt, cả mớ đó tiền không!""",08-03-2025 - 08:45 AM
"""Người mẹ"" ở Mỹ nói một câu, Trấn Thành bật khóc",07-03-2025 - 20:43 PM
"Trấn Thành sang Mỹ được đối xử như ngôi sao quốc tế, lên xe sang có vệ sĩ mở cửa",07-03-2025 - 10:22 AM
"Trấn Thành chia sẻ lời nhắn cuối cùng gửi cho Quý Bình, chỉ 1 câu mà ai cũng chết lặng",06-03-2025 - 21:33 PM
Trấn Thành - Ngọc Lan và cả showbiz đồng loạt tiếc thương trước sự ra đi của Quý Bình,06-03-2025 - 15:15 PM
"Vợ chồng Trấn Thành hôn nhau đắm đuối giữa đường phố Mỹ, 1 sao Việt nói ngay: ""Thấy vậy chứ đâu có hạnh phúc!""",06-03-2025 - 11:55 AM
Lộ video Trấn Thành biểu hiện lạ nơi công cộng,05-03-2025 - 13:15 PM
Lê Dương Bảo Lâm có thể thay thế Trấn Thành - Trường Giang?,04-03-2025 - 14:33 PM
"Trấn Thành nhắc thẳng đàn em: ""Em ơi đừng sống keo kiệt""",01-03-2025 - 20:03 PM
"Phỏng vấn nóng ""cha đẻ"" bộ phim hot nhất VN hiện tại, vẫn chưa có đối thủ: Nói lý do tại sao không mời em gái Trấn Thành?",28-02-2025 - 14:07 PM
Nam diễn viên quỳ gối xin lỗi vì tạt thẳng nước vào mặt em gái Trấn Thành,26-02-2025 - 21:06 PM
Ai sẽ đủ sức thay thế Trấn Thành - Trường Giang?,24-02-2025 - 20:36 PM
"Trấn Thành tiết lộ ""dị ứng với đồ ăn dở"", khẳng định ""không diễn được"" khi review đồ ăn trong series video mới",23-02-2025 - 23:24 PM
“Đối thủ” của Trấn Thành bị lừa tiền tỷ: “Người đó bảo sẽ phá tôi đến cùng”,23-02-2025 - 18:00 PM
Đoạn video đập tan tin đồn “nghỉ chơi” giữa Trấn Thành và 1 nam ca sĩ,20-02-2025 - 19:55 PM
Lời cảnh tỉnh cho Trấn Thành,17-02-2025 - 21:53 PM
"Doanh thu 4 bộ phim hơn 1700 tỷ đồng, Trấn Thành lãi bao nhiêu?",13-02-2025 - 16:42 PM
"""Bộ tứ báo thủ"" đạt 300 tỷ dù tranh cãi dữ dội, Trấn Thành đăng đàn nói thẳng",11-02-2025 - 20:24 PM
"Hari Won nói gì về thông tin ""cưới Trấn Thành vì tiền""?",11-02-2025 - 18:42 PM
Đèn Âm Hồn thắng Trấn Thành - Thu Trang: Hơn doanh thu nhưng thua chất lượng,11-02-2025 - 07:22 AM
"Năm 2025 rồi, Trấn Thành vẫn thật sự nghĩ: Đẹp là làm má người ta?",10-02-2025 - 10:14 AM
Trấn Thành sửa sai,09-02-2025 - 13:30 PM
"Gần 4 triệu người xem Trấn Thành và Lê Giang cãi lộn căng thẳng, ném cả đồ đạc khiến khán giả bất ngờ",09-02-2025 - 10:33 AM
"Thu Trang thắng Trấn Thành thì dễ, làm phim tốt mới khó",09-02-2025 - 08:36 AM
"Trấn Thành hứa hẹn chấn động về phim Tết 2026, để HIEUTHUHAI yêu 1 cái tên khiến ai cũng sốc",08-02-2025 - 17:03 PM
"Xuất hiện đối thủ cản đường Trấn Thành, Thu Trang",08-02-2025 - 13:48 PM
"Xe xôi nhỏ xíu khiến Trấn Thành lái Rolls-Royce ghé 2 lần: Đồ ăn lẫn khách nườm nượp nhưng hương vị có thật sự ""đỉnh""?",07-02-2025 - 22:11 PM
Đời tư của mỹ nữ Bến Tre trong phim đánh bại Trấn Thành,07-02-2025 - 13:48 PM
"Phim Việt mới chiếu nửa ngày đã đánh bại cả Trấn Thành và Thu Trang, chiếm top 1 phòng vé khiến ai cũng sốc",07-02-2025 - 09:37 AM
Vận đen của Trấn Thành,06-02-2025 - 21:58 PM
"Bị mỉa mai khi khen Bộ Tứ Báo Thủ của Trấn Thành hay, cô gái có màn đáp trả ""không hơn thua mà hơn hẳn""",06-02-2025 - 14:37 PM
Trấn Thành đang gặp nguy hiểm,05-02-2025 - 13:35 PM
Ai đang cản đường Trấn Thành?,05-02-2025 - 08:27 AM
"Làm phim hay thật khó, ngay cả với Trấn Thành!",04-02-2025 - 20:36 PM
Nghịch lý Trấn Thành: Phim bị chê vẫn chễm chệ ngôi vua phòng vé,04-02-2025 - 18:59 PM
Tâm thư của Trấn Thành,04-02-2025 - 07:42 AM
"""Bộ tứ báo thủ"" bị chê dở nhất: Trấn Thành đăng đàn đáp trả gây xôn xao",03-02-2025 - 21:20 PM
Trấn Thành quỳ gối xin lỗi khán giả,03-02-2025 - 10:07 AM
"Lê Giang tiếp tục phẫn nộ vì phim bị chê, Trấn Thành vừa nghe vội làm ngay 1 việc gây bất ngờ!",03-02-2025 - 08:13 AM
"Bị chê phim 'rác', 'hài nhảm', Trấn Thành nói thấy công sức bị chà đạp",02-02-2025 - 20:10 PM
Trấn Thành: Tôi cảm thấy bị chà đạp,01-02-2025 - 19:43 PM
"Em gái ruột xin Trấn Thành một căn nhà: “Em một thân một mình, không chồng con”",01-02-2025 - 15:34 PM
"Người duy nhất thành công khắc chế ""mỏ hỗn"" của Trấn Thành, khiến đạo diễn nghìn tỷ phải ngậm ngùi nhận sai",01-02-2025 - 08:06 AM
Phim Trấn Thành vượt mốc 100 tỷ đồng nhanh nhất lịch sử,01-02-2025 - 07:11 AM
Hoa hậu Tiểu Vy được khen khi đóng phim điện ảnh đạt mốc 50 tỷ nhanh nhất của “đạo diễn nghìn tỷ” Trấn Thành,31-01-2025 - 13:32 PM
"Mỹ nam duy nhất Trấn Thành không thể mời đóng phim: Visual đỉnh cao top đầu showbiz, độ hot ít ai sánh kịp",31-01-2025 - 10:35 AM
Ai là người đánh bại Trấn Thành?,30-01-2025 - 14:04 PM
Phim của Trấn Thành thống trị phòng vé: Mới mùng 1 Tết doanh thu đã cao gấp 10 lần 2 đối thủ cộng lại,29-01-2025 - 22:35 PM
Bộ Tứ Báo Thủ: Nước đi “liều mạng” đáng nể của Trấn Thành,28-01-2025 - 21:33 PM
"Đại chiến phim Tết 2025: Trấn Thành bao trọn phòng vé, Thu Trang đủ sức cạnh tranh?",27-01-2025 - 14:44 PM
"Không phải ai cũng có khả năng thưởng Tết 100 triệu đồng, mua xe hơi cho nhân viên như Trấn Thành, Việt Hương",26-01-2025 - 16:02 PM
Trấn Thành nói ‘chưa bao giờ đọc hết cuốn sách’ gây xôn xao,25-01-2025 - 21:52 PM
"Không phải Trấn Thành - Hà Hồ, đây mới là người đứng sau tiết mục gây bão mạng của Minh Hằng",24-01-2025 - 08:55 AM
"Viral nhất MXH: Trấn Thành nói 1 câu về Minh Hằng làm Hồ Ngọc Hà ""sượng trân đứng hình""",23-01-2025 - 07:40 AM
Trấn Thành: “Có đứa em chúc tôi làm phim nghìn tỷ đầu tiên của Việt Nam”,22-01-2025 - 17:05 PM
"Mỹ nhân đẹp hoàn hảo khiến Trấn Thành vừa gặp đã ""rung động"", nhan sắc trăm năm có một",22-01-2025 - 14:50 PM
"Trấn Thành bất ngờ đăng đàn cầu cứu cư dân mạng, biết lý do ai cũng phẫn nộ",19-01-2025 - 08:16 AM
Toan tính của Trấn Thành,18-01-2025 - 15:42 PM
"Trấn Thành ""nổi đoá"" với Lê Dương Bảo Lâm trên thảm đỏ WeChoice Awards 2024, nói 1 câu mà được khen quá chuyên nghiệp",14-01-2025 - 21:59 PM
"Trấn Thành gây sốt MXH vì hành động đẹp tại WeChoice Awards 2024, chỉ một cái bắt tay mà được khen hết lời",14-01-2025 - 07:40 AM
"Trấn Thành ""đứng ngồi không yên"", liên tục trầm trồ khi nhân vật này xuất hiện trên sân khấu",13-01-2025 - 17:35 PM
"Trấn Thành bật khóc nức nở tại WeChoice Awards 2024, lý do là điều khiến cả nước xót xa",13-01-2025 - 10:00 AM
"Trấn Thành đi xe hơn 30 tỷ tới nhận giải: ""Lần này hụt nữa tôi đi về luôn""",12-01-2025 - 14:59 PM
